Latitud,Longitud,Fecha,Humedad,Presion,Ruido,Temp,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,PM1,PM10,PM25
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-13,78.69418628,100741.5382,57.18422096,29.36218988,0.009533106061,0,0,0.009723393939,3.021363636,30.81348406,14.01166638
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-14,82.20515655,100989.3257,58.94793392,29.53182477,0.04412264179,0,0,0.01255361194,2.38880597,21.51193993,9.615671522
18.461493,-69.930983,2020-09-15,81.88242761,101005.9899,59.23423452,28.68058827,0.1300391385,0.0008592424242,0.0002324153846,0.01493595385,2.923538446,14.38651492,6.401212061
